,Model_Name,Model_Type,Data_Center_Region,Training_Hours,Energy_Consumption_kWh,Peak_Power_kW,Inference_Count,Latency_ms,Throughput_ops,Model_Accuracy_%,CO2_Emissions_kg,Carbon_Intensity_gCO2_kWh,Energy_Source,Green_Energy_Usage_%,Renewable_Energy_%,Water_Usage_L,Cooling_Efficiency_%,PUE,Sustainability_Score,Carbon_Efficiency,Green_Score_Index
1694,Model_85,NLP,EU-West,121,1932.24,6.96,29016,72.5,609.72,69.91,204.81,255.42,Mixed,81.38,66.15,282.14,97.91,1.36,18.44,0.106,48.03
1695,Model_85,NLP,EU-West,121,1932.24,6.96,29016,72.5,609.72,69.91,263.7,156.75,Coal,85.82,79.4,523.34,88.59,1.74,9.03,0.1365,51.5
1696,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,458.33,640.55,Mixed,84.9,69.48,636.4,95.48,1.8,53.45,0.4867,57.04
1697,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,197.63,897.0,Hydro,69.46,40.81,333.06,61.96,1.64,52.66,0.2099,43.64
1698,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,125.63,250.97,Solar,74.53,35.24,486.38,94.07,1.47,86.7,0.1334,50.35
1699,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,29.81,660.29,Wind,40.86,21.03,780.47,94.86,1.11,55.17,0.0317,29.63
1700,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,225.27,423.61,Mixed,47.87,38.56,639.77,78.65,1.74,50.55,0.2392,36.09
1701,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,242.93,848.51,Wind,53.44,45.74,600.67,87.3,1.96,56.94,0.258,41.17
1702,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,109.5,878.93,Wind,78.53,23.54,712.78,87.02,1.92,60.32,0.1163,42.71
1703,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,472.0,327.14,Hydro,30.22,41.85,221.06,67.58,1.23,80.69,0.5012,37.82
1704,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,350.44,488.49,Hydro,66.44,66.75,441.08,80.13,1.33,94.44,0.3721,58.89
1705,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,441.43,458.74,Solar,89.37,46.06,880.6,86.87,1.75,14.11,0.4688,43.49
1706,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,168.93,676.75,Wind,59.72,47.9,80.21,77.26,1.44,87.64,0.1794,49.84
1707,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,184.59,534.03,Mixed,43.81,36.68,557.7,80.86,1.17,70.39,0.196,38.26
1708,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,90.68,824.88,Coal,74.14,21.62,507.09,77.98,1.27,83.07,0.0963,45.37
1709,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,271.7,447.52,Wind,58.6,85.13,703.4,83.03,1.85,34.52,0.2885,50.07
1710,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,247.57,380.06,Wind,59.44,59.13,536.07,90.18,1.4,77.38,0.2629,51.1
1711,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,349.29,616.08,Coal,26.66,28.19,199.13,64.05,1.38,36.28,0.3709,23.74
1712,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,117.19,499.35,Solar,37.02,93.82,130.29,95.45,1.77,77.98,0.1244,54.89
1713,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,207.88,714.84,Hydro,82.5,74.97,986.94,67.79,1.81,56.58,0.2208,58.58
1714,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,130.97,475.96,Coal,97.94,60.53,274.31,87.42,1.47,18.21,0.1391,51.23
1715,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,498.89,862.46,Coal,63.67,16.09,109.22,88.52,1.53,69.88,0.5298,37.93
1716,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,211.41,557.83,Mixed,75.04,57.75,702.81,67.08,1.13,64.51,0.2245,52.77
1717,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,26.19,884.27,Hydro,86.96,74.99,852.22,68.96,1.92,42.17,0.0278,57.04
1718,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,49.62,775.37,Wind,61.07,35.12,223.17,94.19,1.3,49.81,0.0527,38.84
1719,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,191.13,844.01,Mixed,38.66,36.98,585.77,83.72,1.29,6.72,0.203,24.06
1720,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,128.66,156.33,Hydro,66.5,31.58,848.67,80.51,1.56,40.52,0.1366,37.66
1721,Model_86,NLP,India-South,519,941.67,7.53,24960,12.2,244.85,89.68,350.95,667.13,Mixed,50.24,39.62,604.99,76.4,1.46,63.31,0.3727,39.65
1722,Model_87,NLP,Canada-Central,482,1691.94,2.76,34591,178.54,110.76,61.34,426.52,688.17,Solar,85.65,34.0,981.44,60.29,1.23,48.11,0.2521,45.55
1723,Model_87,NLP,Canada-Central,482,1691.94,2.76,34591,178.54,110.76,61.34,56.75,533.16,Hydro,85.63,53.22,654.81,73.88,1.74,76.54,0.0335,57.0
1724,Model_87,NLP,Canada-Central,482,1691.94,2.76,34591,178.54,110.76,61.34,191.7,656.63,Hydro,72.12,21.63,577.07,78.54,1.54,10.3,0.1133,30.22
1725,Model_87,NLP,Canada-Central,482,1691.94,2.76,34591,178.54,110.76,61.34,285.01,308.66,Hydro,23.12,59.48,914.95,92.01,1.51,89.74,0.1685,42.79
1726,Model_87,NLP,Canada-Central,482,1691.94,2.76,34591,178.54,110.76,61.34,425.97,546.63,Mixed,72.46,88.97,712.76,86.48,1.59,97.89,0.2518,68.04
1727,Model_87,NLP,Canada-Central,482,1691.94,2.76,34591,178.54,110.76,61.34,358.22,777.33,Coal,59.68,28.3,112.92,60.2,1.64,25.39,0.2117,31.5
1728,Model_87,NLP,Canada-Central,482,1691.94,2.76,34591,178.54,110.76,61.34,448.92,780.74,Mixed,23.13,70.75,248.67,91.19,1.84,33.93,0.2653,34.98
1729,Model_87,NLP,Canada-Central,482,1691.94,2.76,34591,178.54,110.76,61.34,61.69,114.46,Mixed,74.39,43.83,621.84,79.23,1.93,8.69,0.0365,37.38
1730,Model_87,NLP,Canada-Central,482,1691.94,2.76,34591,178.54,110.76,61.34,117.04,243.06,Hydro,39.06,51.26,830.7,72.18,1.12,73.59,0.0692,41.9
1731,Model_87,NLP,Canada-Central,482,1691.94,2.76,34591,178.54,110.76,61.34,182.76,883.11,Coal,48.39,61.49,355.5,60.1,1.31,36.31,0.108,40.25
1732,Model_87,NLP,Canada-Central,482,1691.94,2.76,34591,178.54,110.76,61.34,142.01,635.14,Wind,27.34,47.9,408.42,92.33,1.3,86.11,0.0839,39.83
1733,Model_87,NLP,Canada-Central,482,1691.94,2.76,34591,178.54,110.76,61.34,351.19,323.65,Wind,99.67,20.08,771.96,61.83,1.88,48.48,0.2076,45.68
1734,Model_87,NLP,Canada-Central,482,1691.94,2.76,34591,178.54,110.76,61.34,320.83,344.56,Wind,87.08,61.81,78.95,94.5,1.62,90.06,0.1896,62.74
1735,Model_87,NLP,Canada-Central,482,1691.94,2.76,34591,178.54,110.76,61.34,343.55,252.73,Mixed,54.09,73.09,873.85,72.02,1.25,69.12,0.2031,52.06
1736,Model_87,NLP,Canada-Central,482,1691.94,2.76,34591,178.54,110.76,61.34,229.41,488.22,Wind,51.73,45.23,427.31,85.95,1.38,82.26,0.1356,45.58
1737,Model_87,NLP,Canada-Central,482,1691.94,2.76,34591,178.54,110.76,61.34,403.54,267.13,Mixed,89.05,85.26,134.74,76.67,1.98,49.75,0.2385,62.32
1738,Model_87,NLP,Canada-Central,482,1691.94,2.76,34591,178.54,110.76,61.34,491.88,386.92,Hydro,38.93,18.75,271.56,73.5,1.6,10.66,0.2907,19.49
1739,Model_87,NLP,Canada-Central,482,1691.94,2.76,34591,178.54,110.76,61.34,205.42,303.33,Solar,92.62,36.49,375.78,74.88,1.87,14.0,0.1214,41.6
1740,Model_87,NLP,Canada-Central,482,1691.94,2.76,34591,178.54,110.76,61.34,470.86,602.32,Solar,79.28,77.77,627.18,81.78,1.63,95.86,0.2783,66.32
1741,Model_88,NLP,US-East,108,429.04,4.09,83848,297.01,161.33,82.74,64.34,785.06,Wind,75.43,32.34,93.57,97.05,1.61,19.61,0.15,36.28
1742,Model_88,NLP,US-East,108,429.04,4.09,83848,297.01,161.33,82.74,286.01,728.27,Mixed,97.41,73.97,374.49,80.33,1.41,88.75,0.6666,69.19
1743,Model_88,NLP,US-East,108,429.04,4.09,83848,297.01,161.33,82.74,350.8,635.19,Wind,63.84,88.22,560.4,78.11,1.3,55.67,0.8176,56.78
1744,Model_88,NLP,US-East,108,429.04,4.09,83848,297.01,161.33,82.74,315.93,895.57,Coal,64.95,33.35,539.47,89.18,1.63,40.64,0.7364,37.64
1745,Model_88,NLP,US-East,108,429.04,4.09,83848,297.01,161.33,82.74,214.09,393.18,Wind,50.22,17.59,377.83,82.57,1.69,84.81,0.499,37.36
1746,Model_88,NLP,US-East,108,429.04,4.09,83848,297.01,161.33,82.74,69.82,346.45,Coal,51.17,63.22,571.28,80.85,1.16,64.29,0.1627,47.23
1747,Model_88,NLP,US-East,108,429.04,4.09,83848,297.01,161.33,82.74,327.37,300.37,Hydro,96.68,90.24,172.31,63.34,1.92,33.59,0.763,62.86
1748,Model_88,NLP,US-East,108,429.04,4.09,83848,297.01,161.33,82.74,92.46,284.15,Wind,64.3,53.43,874.89,75.52,1.44,97.45,0.2155,54.88
1749,Model_88,NLP,US-East,108,429.04,4.09,83848,297.01,161.33,82.74,179.08,160.28,Hydro,89.35,88.05,762.14,84.08,1.32,13.23,0.4174,55.99
1750,Model_88,NLP,US-East,108,429.04,4.09,83848,297.01,161.33,82.74,300.42,415.75,Hydro,31.73,31.4,750.53,87.12,1.35,81.51,0.7002,35.29
1751,Model_88,NLP,US-East,108,429.04,4.09,83848,297.01,161.33,82.74,240.45,636.91,Hydro,90.43,75.56,558.57,81.94,1.51,72.02,0.5604,64.23
1752,Model_88,NLP,US-East,108,429.04,4.09,83848,297.01,161.33,82.74,410.05,336.23,Hydro,67.35,16.77,500.27,80.21,1.58,26.37,0.9557,30.57
1753,Model_88,NLP,US-East,108,429.04,4.09,83848,297.01,161.33,82.74,401.19,358.04,Coal,48.02,54.85,387.35,62.53,1.27,26.65,0.9351,36.25
1754,Model_88,NLP,US-East,108,429.04,4.09,83848,297.01,161.33,82.74,83.85,778.94,Wind,76.65,53.1,666.38,68.7,1.37,73.22,0.1954,53.59
1755,Model_88,NLP,US-East,108,429.04,4.09,83848,297.01,161.33,82.74,259.02,209.3,Wind,58.53,81.51,505.6,80.63,1.38,25.07,0.6037,47.12
1756,Model_88,NLP,US-East,108,429.04,4.09,83848,297.01,161.33,82.74,117.92,435.82,Mixed,46.42,22.07,607.21,86.36,1.41,83.81,0.2748,37.35
1757,Model_88,NLP,US-East,108,429.04,4.09,83848,297.01,161.33,82.74,180.85,165.28,Mixed,52.42,53.4,370.57,78.83,1.44,42.2,0.4215,40.31
1758,Model_88,NLP,US-East,108,429.04,4.09,83848,297.01,161.33,82.74,420.48,417.43,Coal,79.54,87.25,363.83,86.87,1.57,77.1,0.98,65.5
1759,Model_89,Anomaly Detection,US-East,162,852.14,5.58,68641,199.16,253.5,90.42,64.34,785.06,Wind,75.43,32.34,93.57,97.05,1.61,19.61,0.0755,36.28
1760,Model_89,Anomaly Detection,US-East,162,852.14,5.58,68641,199.16,253.5,90.42,286.01,728.27,Mixed,97.41,73.97,374.49,80.33,1.41,88.75,0.3356,69.19
1761,Model_89,Anomaly Detection,US-East,162,852.14,5.58,68641,199.16,253.5,90.42,350.8,635.19,Wind,63.84,88.22,560.4,78.11,1.3,55.67,0.4117,56.78
1762,Model_89,Anomaly Detection,US-East,162,852.14,5.58,68641,199.16,253.5,90.42,315.93,895.57,Coal,64.95,33.35,539.47,89.18,1.63,40.64,0.3707,37.64
1763,Model_89,Anomaly Detection,US-East,162,852.14,5.58,68641,199.16,253.5,90.42,214.09,393.18,Wind,50.22,17.59,377.83,82.57,1.69,84.81,0.2512,37.36
1764,Model_89,Anomaly Detection,US-East,162,852.14,5.58,68641,199.16,253.5,90.42,69.82,346.45,Coal,51.17,63.22,571.28,80.85,1.16,64.29,0.0819,47.23
1765,Model_89,Anomaly Detection,US-East,162,852.14,5.58,68641,199.16,253.5,90.42,327.37,300.37,Hydro,96.68,90.24,172.31,63.34,1.92,33.59,0.3842,62.86
1766,Model_89,Anomaly Detection,US-East,162,852.14,5.58,68641,199.16,253.5,90.42,92.46,284.15,Wind,64.3,53.43,874.89,75.52,1.44,97.45,0.1085,54.88
1767,Model_89,Anomaly Detection,US-East,162,852.14,5.58,68641,199.16,253.5,90.42,179.08,160.28,Hydro,89.35,88.05,762.14,84.08,1.32,13.23,0.2102,55.99
1768,Model_89,Anomaly Detection,US-East,162,852.14,5.58,68641,199.16,253.5,90.42,300.42,415.75,Hydro,31.73,31.4,750.53,87.12,1.35,81.51,0.3525,35.29
1769,Model_89,Anomaly Detection,US-East,162,852.14,5.58,68641,199.16,253.5,90.42,240.45,636.91,Hydro,90.43,75.56,558.57,81.94,1.51,72.02,0.2822,64.23
1770,Model_89,Anomaly Detection,US-East,162,852.14,5.58,68641,199.16,253.5,90.42,410.05,336.23,Hydro,67.35,16.77,500.27,80.21,1.58,26.37,0.4812,30.57
1771,Model_89,Anomaly Detection,US-East,162,852.14,5.58,68641,199.16,253.5,90.42,401.19,358.04,Coal,48.02,54.85,387.35,62.53,1.27,26.65,0.4708,36.25
1772,Model_89,Anomaly Detection,US-East,162,852.14,5.58,68641,199.16,253.5,90.42,83.85,778.94,Wind,76.65,53.1,666.38,68.7,1.37,73.22,0.0984,53.59
1773,Model_89,Anomaly Detection,US-East,162,852.14,5.58,68641,199.16,253.5,90.42,259.02,209.3,Wind,58.53,81.51,505.6,80.63,1.38,25.07,0.304,47.12
1774,Model_89,Anomaly Detection,US-East,162,852.14,5.58,68641,199.16,253.5,90.42,117.92,435.82,Mixed,46.42,22.07,607.21,86.36,1.41,83.81,0.1384,37.35
1775,Model_89,Anomaly Detection,US-East,162,852.14,5.58,68641,199.16,253.5,90.42,180.85,165.28,Mixed,52.42,53.4,370.57,78.83,1.44,42.2,0.2122,40.31
1776,Model_89,Anomaly Detection,US-East,162,852.14,5.58,68641,199.16,253.5,90.42,420.48,417.43,Coal,79.54,87.25,363.83,86.87,1.57,77.1,0.4934,65.5
1777,Model_90,Recommender,Asia-Pacific,870,1414.05,5.22,37395,221.55,169.07,94.98,230.23,267.26,Mixed,70.08,47.02,627.68,68.56,1.28,49.7,0.1628,45.14
1778,Model_90,Recommender,Asia-Pacific,870,1414.05,5.22,37395,221.55,169.07,94.98,336.3,239.96,Coal,41.92,49.91,740.08,63.34,1.19,7.55,0.2378,29.14
1779,Model_90,Recommender,Asia-Pacific,870,1414.05,5.22,37395,221.55,169.07,94.98,299.74,885.73,Hydro,37.17,79.17,570.07,90.62,1.58,75.32,0.212,49.99
1780,Model_90,Recommender,Asia-Pacific,870,1414.05,5.22,37395,221.55,169.07,94.98,144.61,513.31,Wind,50.18,93.23,478.36,62.11,1.44,27.23,0.1023,48.51
1781,Model_90,Recommender,Asia-Pacific,870,1414.05,5.22,37395,221.55,169.07,94.98,486.14,872.34,Coal,46.92,18.47,547.42,60.69,1.55,80.07,0.3438,35.65
1782,Model_90,Recommender,Asia-Pacific,870,1414.05,5.22,37395,221.55,169.07,94.98,78.27,564.55,Mixed,53.88,91.7,487.11,91.87,1.48,72.08,0.0554,58.13
1783,Model_90,Recommender,Asia-Pacific,870,1414.05,5.22,37395,221.55,169.07,94.98,306.16,397.83,Solar,65.48,19.63,605.53,67.79,1.36,80.53,0.2165,41.69
1784,Model_90,Recommender,Asia-Pacific,870,1414.05,5.22,37395,221.55,169.07,94.98,303.44,344.29,Mixed,40.0,28.57,711.68,87.98,1.19,96.26,0.2146,39.88
1785,Model_90,Recommender,Asia-Pacific,870,1414.05,5.22,37395,221.55,169.07,94.98,154.86,240.74,Solar,39.09,36.28,974.45,63.32,1.19,32.4,0.1095,29.17
1786,Model_90,Recommender,Asia-Pacific,870,1414.05,5.22,37395,221.55,169.07,94.98,233.7,495.11,Hydro,79.19,35.8,262.66,95.42,1.81,63.32,0.1653,47.2
1787,Model_90,Recommender,Asia-Pacific,870,1414.05,5.22,37395,221.55,169.07,94.98,129.62,791.33,Wind,68.2,77.21,52.47,88.35,1.65,21.95,0.0917,48.04
1788,Model_90,Recommender,Asia-Pacific,870,1414.05,5.22,37395,221.55,169.07,94.98,430.6,542.26,Hydro,76.41,80.31,749.98,72.65,1.48,49.43,0.3045,56.94
1789,Model_90,Recommender,Asia-Pacific,870,1414.05,5.22,37395,221.55,169.07,94.98,169.72,337.21,Coal,39.9,92.44,579.86,87.76,1.82,57.33,0.12,51.23
1790,Model_90,Recommender,Asia-Pacific,870,1414.05,5.22,37395,221.55,169.07,94.98,358.46,304.97,Solar,54.76,78.35,586.24,66.34,1.52,40.44,0.2535,48.09
1791,Model_90,Recommender,Asia-Pacific,870,1414.05,5.22,37395,221.55,169.07,94.98,406.66,589.21,Mixed,40.29,62.2,409.83,93.39,1.66,77.09,0.2876,46.2
1792,Model_90,Recommender,Asia-Pacific,870,1414.05,5.22,37395,221.55,169.07,94.98,57.13,104.15,Hydro,65.72,48.64,904.67,88.18,1.85,35.39,0.0404,41.58
1793,Model_91,Recommender,EU-West,923,319.79,4.2,23700,452.56,194.7,73.65,337.73,282.84,Solar,36.53,57.27,136.45,92.33,1.78,33.44,1.0561,34.9
1794,Model_91,Recommender,EU-West,923,319.79,4.2,23700,452.56,194.7,73.65,363.65,806.11,Hydro,50.83,88.53,806.65,97.9,1.54,83.98,1.1372,58.63
1795,Model_91,Recommender,EU-West,923,319.79,4.2,23700,452.56,194.7,73.65,135.47,323.1,Mixed,47.25,70.63,849.99,81.89,1.79,40.8,0.4236,43.59
1796,Model_91,Recommender,EU-West,923,319.79,4.2,23700,452.56,194.7,73.65,108.84,810.22,Mixed,94.93,94.67,380.04,87.47,1.64,59.5,0.3403,68.8
1797,Model_91,Recommender,EU-West,923,319.79,4.2,23700,452.56,194.7,73.65,274.52,852.11,Mixed,66.07,46.56,430.29,96.78,1.65,98.87,0.8584,53.59
1798,Model_91,Recommender,EU-West,923,319.79,4.2,23700,452.56,194.7,73.65,442.81,695.34,Hydro,62.75,37.38,380.24,74.03,1.79,12.28,1.3847,32.52
1799,Model_91,Recommender,EU-West,923,319.79,4.2,23700,452.56,194.7,73.65,454.35,507.05,Wind,28.0,25.65,388.19,67.67,1.19,91.06,1.4208,34.35
1800,Model_91,Recommender,EU-West,923,319.79,4.2,23700,452.56,194.7,73.65,143.34,609.07,Coal,24.28,21.1,899.51,86.01,1.86,62.48,0.4482,26.14
1801,Model_91,Recommender,EU-West,923,319.79,4.2,23700,452.56,194.7,73.65,10.25,571.9,Hydro,87.77,48.33,363.59,65.28,1.21,82.51,0.0321,57.37
1802,Model_91,Recommender,EU-West,923,319.79,4.2,23700,452.56,194.7,73.65,159.34,489.39,Hydro,96.54,88.53,137.68,64.43,1.25,3.42,0.4983,56.25
1803,Model_91,Recommender,EU-West,923,319.79,4.2,23700,452.56,194.7,73.65,283.47,557.6,Mixed,95.7,45.14,617.41,97.66,1.29,11.42,0.8864,44.57
1804,Model_91,Recommender,EU-West,923,319.79,4.2,23700,452.56,194.7,73.65,41.8,134.88,Solar,29.08,46.44,559.76,74.41,1.64,98.54,0.1307,42.51
1805,Model_91,Recommender,EU-West,923,319.79,4.2,23700,452.56,194.7,73.65,134.42,895.64,Wind,94.47,81.33,927.84,95.21,1.2,47.11,0.4203,62.18
1806,Model_91,Recommender,EU-West,923,319.79,4.2,23700,452.56,194.7,73.65,359.01,806.8,Mixed,24.47,17.95,554.7,89.7,1.93,51.25,1.1226,23.0
1807,Model_91,Recommender,EU-West,923,319.79,4.2,23700,452.56,194.7,73.65,82.56,698.18,Wind,78.96,25.71,734.49,91.46,1.52,74.17,0.2582,46.26
1808,Model_91,Recommender,EU-West,923,319.79,4.2,23700,452.56,194.7,73.65,140.72,364.6,Mixed,76.47,21.03,190.35,90.38,1.93,40.26,0.44,37.36
1809,Model_91,Recommender,EU-West,923,319.79,4.2,23700,452.56,194.7,73.65,488.54,542.21,Wind,97.49,70.34,176.46,91.36,1.63,21.8,1.5277,54.75
1810,Model_91,Recommender,EU-West,923,319.79,4.2,23700,452.56,194.7,73.65,270.16,314.78,Coal,37.81,75.57,386.44,82.36,1.13,68.32,0.8448,47.74
1811,Model_91,Recommender,EU-West,923,319.79,4.2,23700,452.56,194.7,73.65,280.92,398.15,Hydro,91.35,34.29,149.63,77.17,1.8,52.97,0.8785,48.34
1812,Model_91,Recommender,EU-West,923,319.79,4.2,23700,452.56,194.7,73.65,204.81,255.42,Mixed,81.38,66.15,282.14,97.91,1.36,18.44,0.6405,48.03
1813,Model_91,Recommender,EU-West,923,319.79,4.2,23700,452.56,194.7,73.65,263.7,156.75,Coal,85.82,79.4,523.34,88.59,1.74,9.03,0.8246,51.5
1814,Model_92,NLP,Canada-Central,905,308.85,3.33,35620,177.39,292.24,92.77,426.52,688.17,Solar,85.65,34.0,981.44,60.29,1.23,48.11,1.381,45.55
1815,Model_92,NLP,Canada-Central,905,308.85,3.33,35620,177.39,292.24,92.77,56.75,533.16,Hydro,85.63,53.22,654.81,73.88,1.74,76.54,0.1837,57.0
1816,Model_92,NLP,Canada-Central,905,308.85,3.33,35620,177.39,292.24,92.77,191.7,656.63,Hydro,72.12,21.63,577.07,78.54,1.54,10.3,0.6207,30.22
1817,Model_92,NLP,Canada-Central,905,308.85,3.33,35620,177.39,292.24,92.77,285.01,308.66,Hydro,23.12,59.48,914.95,92.01,1.51,89.74,0.9228,42.79
1818,Model_92,NLP,Canada-Central,905,308.85,3.33,35620,177.39,292.24,92.77,425.97,546.63,Mixed,72.46,88.97,712.76,86.48,1.59,97.89,1.3792,68.04
1819,Model_92,NLP,Canada-Central,905,308.85,3.33,35620,177.39,292.24,92.77,358.22,777.33,Coal,59.68,28.3,112.92,60.2,1.64,25.39,1.1599,31.5
1820,Model_92,NLP,Canada-Central,905,308.85,3.33,35620,177.39,292.24,92.77,448.92,780.74,Mixed,23.13,70.75,248.67,91.19,1.84,33.93,1.4535,34.98
1821,Model_92,NLP,Canada-Central,905,308.85,3.33,35620,177.39,292.24,92.77,61.69,114.46,Mixed,74.39,43.83,621.84,79.23,1.93,8.69,0.1997,37.38
1822,Model_92,NLP,Canada-Central,905,308.85,3.33,35620,177.39,292.24,92.77,117.04,243.06,Hydro,39.06,51.26,830.7,72.18,1.12,73.59,0.379,41.9
1823,Model_92,NLP,Canada-Central,905,308.85,3.33,35620,177.39,292.24,92.77,182.76,883.11,Coal,48.39,61.49,355.5,60.1,1.31,36.31,0.5917,40.25
1824,Model_92,NLP,Canada-Central,905,308.85,3.33,35620,177.39,292.24,92.77,142.01,635.14,Wind,27.34,47.9,408.42,92.33,1.3,86.11,0.4598,39.83
1825,Model_92,NLP,Canada-Central,905,308.85,3.33,35620,177.39,292.24,92.77,351.19,323.65,Wind,99.67,20.08,771.96,61.83,1.88,48.48,1.1371,45.68
1826,Model_92,NLP,Canada-Central,905,308.85,3.33,35620,177.39,292.24,92.77,320.83,344.56,Wind,87.08,61.81,78.95,94.5,1.62,90.06,1.0388,62.74
1827,Model_92,NLP,Canada-Central,905,308.85,3.33,35620,177.39,292.24,92.77,343.55,252.73,Mixed,54.09,73.09,873.85,72.02,1.25,69.12,1.1124,52.06
1828,Model_92,NLP,Canada-Central,905,308.85,3.33,35620,177.39,292.24,92.77,229.41,488.22,Wind,51.73,45.23,427.31,85.95,1.38,82.26,0.7428,45.58
1829,Model_92,NLP,Canada-Central,905,308.85,3.33,35620,177.39,292.24,92.77,403.54,267.13,Mixed,89.05,85.26,134.74,76.67,1.98,49.75,1.3066,62.32
1830,Model_92,NLP,Canada-Central,905,308.85,3.33,35620,177.39,292.24,92.77,491.88,386.92,Hydro,38.93,18.75,271.56,73.5,1.6,10.66,1.5926,19.49
1831,Model_92,NLP,Canada-Central,905,308.85,3.33,35620,177.39,292.24,92.77,205.42,303.33,Solar,92.62,36.49,375.78,74.88,1.87,14.0,0.6651,41.6
1832,Model_92,NLP,Canada-Central,905,308.85,3.33,35620,177.39,292.24,92.77,470.86,602.32,Solar,79.28,77.77,627.18,81.78,1.63,95.86,1.5246,66.32
1833,Model_93,Recommender,India-South,887,1940.6,1.45,21559,259.42,181.64,64.41,458.33,640.55,Mixed,84.9,69.48,636.4,95.48,1.8,53.45,0.2362,57.04
1834,Model_93,Recommender,India-South,887,1940.6,1.45,21559,259.42,181.64,64.41,197.63,897.0,Hydro,69.46,40.81,333.06,61.96,1.64,52.66,0.1018,43.64
1835,Model_93,Recommender,India-South,887,1940.6,1.45,21559,259.42,181.64,64.41,125.63,250.97,Solar,74.53,35.24,486.38,94.07,1.47,86.7,0.0647,50.35
1836,Model_93,Recommender,India-South,887,1940.6,1.45,21559,259.42,181.64,64.41,29.81,660.29,Wind,40.86,21.03,780.47,94.86,1.11,55.17,0.0154,29.63
1837,Model_93,Recommender,India-South,887,1940.6,1.45,21559,259.42,181.64,64.41,225.27,423.61,Mixed,47.87,38.56,639.77,78.65,1.74,50.55,0.1161,36.09
1838,Model_93,Recommender,India-South,887,1940.6,1.45,21559,259.42,181.64,64.41,242.93,848.51,Wind,53.44,45.74,600.67,87.3,1.96,56.94,0.1252,41.17
1839,Model_93,Recommender,India-South,887,1940.6,1.45,21559,259.42,181.64,64.41,109.5,878.93,Wind,78.53,23.54,712.78,87.02,1.92,60.32,0.0564,42.71
1840,Model_93,Recommender,India-South,887,1940.6,1.45,21559,259.42,181.64,64.41,472.0,327.14,Hydro,30.22,41.85,221.06,67.58,1.23,80.69,0.2432,37.82
1841,Model_93,Recommender,India-South,887,1940.6,1.45,21559,259.42,181.64,64.41,350.44,488.49,Hydro,66.44,66.75,441.08,80.13,1.33,94.44,0.1806,58.89
1842,Model_93,Recommender,India-South,887,1940.6,1.45,21559,259.42,181.64,64.41,441.43,458.74,Solar,89.37,46.06,880.6,86.87,1.75,14.11,0.2275,43.49
1843,Model_93,Recommender,India-South,887,1940.6,1.45,21559,259.42,181.64,64.41,168.93,676.75,Wind,59.72,47.9,80.21,77.26,1.44,87.64,0.0871,49.84
1844,Model_93,Recommender,India-South,887,1940.6,1.45,21559,259.42,181.64,64.41,184.59,534.03,Mixed,43.81,36.68,557.7,80.86,1.17,70.39,0.0951,38.26
1845,Model_93,Recommender,India-South,887,1940.6,1.45,21559,259.42,181.64,64.41,90.68,824.88,Coal,74.14,21.62,507.09,77.98,1.27,83.07,0.0467,45.37
1846,Model_93,Recommender,India-South,887,1940.6,1.45,21559,259.42,181.64,64.41,271.7,447.52,Wind,58.6,85.13,703.4,83.03,1.85,34.52,0.14,50.07
1847,Model_93,Recommender,India-South,887,1940.6,1.45,21559,259.42,181.64,64.41,247.57,380.06,Wind,59.44,59.13,536.07,90.18,1.4,77.38,0.1276,51.1
